comment_text,label
"The minimum balance is from 5000 to 10k
How is it affordable for rural people?",OAG
Choice tym ... bjp mouthpiece,CAG
No. There should be no burial for h8m,CAG
Although it is hard to believe for some people ... we needed a good administrator and a tough guy.,NAG
He does not respect his religion even. Please learn to respect every religion and every human being. That get respect,OAG
"Thank God, India did not win 50 medals like the USA. Very shameful",OAG
"Advise about the gammon infrastructure, I can maintain it or sell it.",NAG
I,NAG
"Take your discussion somewhere else. This will not do anything good for the lives of the players. If you want bat for soldiers, do it separately and never compare it. both are completely different. You should appreciate whoever takes the name of our highest country. it can be soldiers, actors, athletes, politicians, etc.",NAG
"When Aurangzeb can rule India despite being a hard-line Islamist, why not Adityanath?",CAG
SHREE PUSHKAR is on the right track. You can cross 300 earlier than expected. Today he made a high year of Rs196,NAG
Saroj Gupta: do you have any idea how many people sacrificed selflessly for our independence? Please be mature and stop blaming,CAG
beautiful,NAG
I was thinking about buying a car; could not because of the shortage of cash :-),CAG
After reading the comments ... a message will be sent to us at the time of the vote ... and we will have to log in to vote.,OAG
Congress forced this into the Indian constitution in 1977. ..bcz b4 that nobody needed to do caste politics,OAG
pv sindhu also got a flat car and bmv that got almost the money as 100 US medalist.,NAG
"You said p / e, but that is for long terms can 2 years on, so the average price will affect for 2 years",NAG
There was fear that the old provisions were being used for the round trip: FM,NAG
What is the price of gasoline in the price of gasoline? India is the most expensive gasoline,NAG
"True. They are always talking about Indians regardless of religion, a fatal sign of communalism. Stop them so that our country becomes secular, so that we can continue with the policy of appeasing the minorities in the name of secularism .. 👍",CAG
"Great sir, hats with you",NAG
"What about the dependence of the industry, even after a good result",NAG
"Anna Hazare is a hypocrite

The reason behind Anna to join with India against corruption the protest that took place in Ram Leela Maidan was only to help the BJP and oppose the Congress, even now has no objective to oppose corruption or help India to develop. He is helping bjp to continue his intolerance of corruption. nothing else.

ANNA addresses people who oppose the BJP and its government and rule strategy.",OAG
Such a reasonable decision on the part of the government. I welcome this decision 🙏,NAG
For real? Mr. Bipin Chandra Bhatt lets know his definition of secularism ...,NAG
Save your gyan for yourself friend,CAG
"I wonder people who are cursing and saying bad things about a lady ... Hypocrisy at its best ... It can die to save the cow, it will not eat meat because it's a mother, blah, bla ... But ... But Stone will not leave without moving to insult a lady, sanskar seems ... I feel sorry for those idiots.",OAG
Height of hate: we can understand how the media find it difficult to project this result😀😀,CAG
"Save the cows and kill the humans!
Save the uppercaste and kill the dalith with kerosene,
Kill all Muslims to bring their Mughal language to Thorne!
Kill the Christians whom you label turns shit and join hands with Israel!
Call it Hindustan and break the beauty of unity in diversity!
Cut the trees and create a new tourist spot!
Fighting to stop terrorism
Promoting community fights within the country!
By Anita John
👌👌👌",CAG
First go and check the spelling of India 😂😂😂😂 (ENDIA) 😂😂😂,CAG
she is a terrorist woman ...,OAG
"Sambit patra ji
There is no need to think about these naxalies. Just finish them #army action",CAG
"Sourav Roy. I'm not trying to defend anyone. I am a law student myself. And Chandan Sen, I'm also following only ABP. It was not mentioned anywhere about the drink.",CAG
I hope that some of the policies for non-performing cos are analyzed by gold,NAG
None of the media showed us such an index ..... Thanks Sourav Ghosh for your information,NAG
There is one more aspect of road safety that is how people get a driver's license without even knowing traffic laws. This should also be thought.,OAG
i think dp has to change his hair style ... his recent is crap,CAG
"Yes, a great reason.",NAG
Pakistanis are born pigs and Pakistan should be kicked in their backs ... amry shoudl will attack Pakistan and its people,OAG
"Sonu nigam, shows that it is forbidden, because the pollution he is creating through his shows ...",CAG
"It seems he forgot the SC order, do you know what to say to this delayed personality?",OAG
himself evm gave khujli 67/70 :( this needs to be investigated,CAG
"I live next to a masjid, scream five times a day and it's very disturbing ... All speakers must be banned regardless of religion",OAG
"And I pity you, David. I have consulted your page, there are no friends, no relatives, no publications, and then, samples of hatred towards those who do not like it. Do you think that is the good thing that is shown? Do not fight evil with hatred. It's sad, I hope it will change for you, because what is going to happen is that your hatred is everything you are going to have and if you end up getting what you want, you will not feel any joy, just the emptiness of losing your purpose.",OAG
For all of you Anti-Hindus are secular,OAG
Who cares about your belief It's true,CAG
I think everyone knows this time that the basic data is not good,NAG
"The prayer should be inside the mosque, not noise and annoy others daily.",OAG
"Please, Mr. Arun Jaitley, have an adequate implementation program before making any plans. It seems that the government is in a hurry to do everything at one point of time.",CAG
"All right: Modi and Erdogan, divided by religion, united by fascism! Erdogan has been there for more than 10 years, in case you find Modi better :)",OAG
Cows are living animals. The lynching for stealing cows by the villagers also happened in my Odisha state and those who were killed were Hindus. #NDTV should not paint this in communal color.,NAG
"GST Bill is a very important bill for the growth of the Indian economy. Such a bill must be approved before, the oppositions must support that bill.",NAG
And chutias like you are only putting complaints on social networks!,OAG
"Pak highly truthful nation,
he did not accept that Kassb was his National, he did not even remove the corpses of his dead Kargil to refute his complicity",CAG
"Mr. Anna Hazare created a center / party Bhrasracharis, led by Kejarilal and the results of his followers. All bhrasrecharis already find a new dimension to create an obstruction in the creation of the new India. It is a great blow for those who fight for Bhrastechar Mukt Bharat.",OAG
"It is not money your appreciation by nation. When they deserve for their hard work, they should get it. And if you talk about spilling money, what about virat kohli and dhoni and others who do crores?",NAG
IS TRANSPARENCY THERE .... DOES NOT ANY COUNTRY HAVE A LOT OF CORRUPTION ...? I CAN SEE?,NAG
"Best CM in India, one single Sri Honbl. N. Chandrababu Naidu",NAG
Cash flow is a common phenomenon for everyone. Only the volume decides the intensity of the problem. Let's wait patiently for more positive results.,NAG
"Incredible movie ... Magnificent imagination ... U can feel the hard work you must have had for each scene, the thoughts and the execution of them ... congratulations to the creators and the actors",NAG
Zubair khan u r duffer of Porkistan. Even the Naxalites in India are moozlims.,CAG
No,NAG
Aac this one 😂😂,NAG
Who is the father of genetics? Can you answer me cnbc tv 18? ....,NAG
But the biggest question has not yet been answered ... who won? 😜😜😜,NAG
Noneb,NAG
"Now we have our own Taliban, all those television channels must be gratified to create an atmosphere of terror. The police must be informed and this must be taken very seriously.",OAG
Lol Baljit Singh I did not understand if that is true or sarcasm.,NAG
Modi is Maxwell of Indian politics who has just hit six six,NAG
"I am waiting desperately when the dear Indians see 10 Pakistani heads for 1 Indian head, 56-inch chest, words of Biryani Stop diplomacy and love letters, the demonization will end terrorism in the valley. Dear Gov. please implement what you said before the Lok sabja election or it was also JUMLA.",NAG
U can ignore it ... bt The Indians can not because he is the most recognizable and talented singer in the Indian film industry ... and if you are not aware of that ... then you better keep quiet ...,CAG
Abhishek Kumar is finally saying things.,NAG
We want to thank you for the Bhikari..India has done so much,OAG
Correct evaluation Mr.Banerji,NAG
"In the land of Sparta ...
when the babies were born ...
the elderly would do it
inspect them for defects.",NAG
Hilariously explained ..,NAG
"Obviously, consider Bedi and VK Singh as disciples who have remained faithful and have remained on the straight and narrow path! I hope you see a psychiatrist soon.",NAG
This is ridiculous and the activities of Inhumanity by pak armys cease fire and violations of the conventions of Geneva is the time to give an adequate response to pak,OAG
"Muhammad Shiraz Sabir: friend. Try to embrace the truth. It is the government of the congress that has done all this. It has divided Muslim Hindus for the past 70 years for its own policy.

Then, everyone abused Modi as an anti-Muslim when he refused to wear a Muslim cap. But look what Modi did after the elections. He went to the mosque and offered his prayer there in some Arab country, I suppose.",CAG
The AAP party seats must be zero. Kejriwal is the greatest Naatakbaaj in political history,CAG
"India will respond by killing 10 Paki soldiers, doing TATTI in the Koran ... then take a selfie while doing TATTI in the Quran ... and then return to India without TATTI or Quran.",NAG
"Then you should also see Pappu who breaks much bigger jokes, even he can cause an earthquake. Listen, you will enjoy",OAG
"right, so we're waiting for an Indian surgical strike ... please keep going",CAG
"If you eliminate the Gandhis, everything will change. It is never in our blood to cheat, Rob, fraud, to treat someone less than us. And it does not do any good to blame the politicians, they go into politics. to loot what you can in 5 years. And then continue to blame the next government. We are used to corruption so that he accepts to benefit from them. And they also know it. That's why they offer everything.",OAG
D the same akshay kr slapped a poor watchman for not treating his son with respect,CAG
Why do Pakistanis roam the Indian News Chanel Page? Why are you so obsessed with India? You have no shame,OAG
"💢 Usuario Bot 💢 Xingh Kannu 💢

♥ PYTHON ♥ BOT ♥ EQUIPO ♥

♪ ---- »TAYYAB-XD.TK« ---- ♪

♥ ♡ o. PROPIETARIO DE BOT 💢 TAYYAB KHAN 💢",NAG
"Anuj any idea about sterlite technologies moved 4 .5% today, we can expect more",NAG
Mallu ± Mulla is a dangerous combination 😂,OAG
Photo of New York,NAG
"First Modi has to deal with traitors like digvijay, manishankar yesterday, Farookh A and many others. They are more dangerous for India. Such a shameless group of jokers. Only by a few votes do they want to sell their country. It's a shame guys",OAG
"ACQUIRED IDFC CE60 @ 0.45 and IDFC BANK CE65 @ 0.8, KEEP OR SALE?",NAG
Do mutual fund investors have to file a separate tax that pays tax?,NAG
"Thanks to Ambani Sir, please provide 3g sim cards will also be useful for customers who are using 2g, 3g mobile.",NAG
Throughout the government department corruption increased why you did not invite and eliminate those employees,NAG
"Conversations 1, work 0.",NAG
Do you think bank nifty upmove will continue until this weekly expiration?,NAG
"Wow the madness, super, a beautiful woman who knows exactly what she wants",NAG
False,OAG
How the Pakistani soldier mutilates an Indian BSF Jawan? When entering loc? Do not play the fool of your nation.,OAG
Lolz and Donald Trump will act on your request. ☺☺☺,CAG
The best way to counteract the BJP beef army is to flood your computer with the beef recipe.,OAG
You understand the essence of my question very well. I'm asking you if murdering people for accusations is a correct way to impart justice. You have not responded yet.,NAG
"Aban Khan sees that we have something in common, you still make fun of the Hindus and call us kaafir",NAG
"Modisir you are doing a great job, you ignore the apposition and some narrow-minded selfish people.",CAG
"In Goa and Manippur, the Congress Party is the largest party, only far from the majority. Therefore, he should have been invited by the governors to form the government. By manipulating the mandate, the BJP is trying to form a government in these states and, therefore, insulting democracy.",CAG
Shame on BJP and the shame of PM Modi who said before the election that he will bring 10 heads for an Indian soldier,OAG
bjp will win,CAG
"I would like to mention here that about a month ago, I bought a Vitara Breeza ZDI from One-up Motors (Maruti Suzuki), Alambagh, Lucknow - 226005, with the vehicle registration number UP 32 HQ 5615.

The following days after the delivery of the car, I noticed some cloudy parts and bubbles in the driver and the passenger door of the car. then I spoke with the dealer about the problem they noticed the problem and I sent my car to the authorized service station of Maruti Suzuki on 02-01-2017 to solve the problem.

After 15 days, the same problem was repeated. When I took my car to the dealership (One-up Motors (Maruti Suzuki), Alambagh, Lucknow - 226005) they sent it back to the service station to rectify the problems and they gave me the car after two days.

The same problem was noticed again on 02-13-2017. After only 20 days again, that is, 02/24/17, the same problem has been noticed in the whole body of the car.

When I go back to the dealer's authorized service station, they refused to solve the problem and behaved badly to me.

Today, that is, on 23.03.207 My car is still under repair with Oneup Moters Arambagh of the last 20 days.

I took the car to use it to my parents and I did not send it repeatedly to the service station to repair it or solve problems. My father is suffering from problems ❤ heart. As you know, it is very difficult for seniors or to repeatedly visit the service station.",NAG
Anna Hazare You should wear black topi with rss dress. Your name is Gandhian. janlokpal has not yet been approved in parliament. Where is civil society now?,CAG
Do they do the same with pork?,NAG
Wat would be the crucial support or ingenious resistance for a merchant,NAG
"The means of payment never believe anything against Mr. Kejriwal, no matter what type to blame",NAG
This guy is nauseating. I should kick him in the back for his daily drama. He is a fool wasting the time of each body.,OAG
Desmoetization offers banks a platform to push small entrepreneurs into a formal system: Arundhati Bhattacharya,NAG
The drug crackdown launched by the Amarinder Singh government with the promise to eradicate Punjab drugs in four weeks is becoming a repeat of the previous SAD-BJP government offensive in 2014,CAG
Put everything into action ... Without expecting anything in return ... Focus on the action ...,CAG
"Very good decision. I know it will be a problem for the common man, but it is for us, so we can take that, but congratulations to the government that made such a bold decision👍🏻",NAG
"Please watch this video

https://youtu.be/gXoT81TNBX0",NAG
Exploiting feelings.,CAG
100% correct,OAG
"He is a prime minister with a great visionary, he never cared about the obstacles of the opposition.",NAG
Men who understand religion should not talk about religion.,CAG
Wise men do not speak in all conversations that speak at the right time. They hit the spot in the right place.,CAG
Ur comments on the late resistance shown in the market during the closing,NAG
¡Win es Win bro ...!,CAG
"WORK IN PARTIAL TIMES WITHOUT INVESTMENT ""WITHOUT REGISTRATION FEES"" 👉 Work daily 400-500 working 15 minutes, install """" champ cash """" to play on your phone. Sponsor ID 7369300 For more information, write ""JOIN"" and send WhatsApp no. 97077,23222",NAG
"Hai nelesh bhay, can I know more about limited mahanagar gas, management, growth and future growth in that sector?",NAG
"Because he was a Muslim ... but he was president of India and a great scientist of India. So we worry ... if you do not like that name, keep quiet, do not talk about trash. Every Muslim is not a terrorist mind.",NAG
"Visakhapatnam: 1 Dead, 4 Injured School Bus after Barges in Children's Park",NAG
He has tried to legitimize his claim and show the world that they are victims. Bloody fanatical media,OAG
"According to figures released by the government in June 2016, more than 140,000 people died on the roads of India in 2015.",CAG
"Adverstizing them is not a problem, but the way they are being supported is really one.",OAG
"And, nevertheless, they affirm that there will be no prohibition of beef in northeastern India, while Sangh's ideologist, Mr. Bhagwat, demands a national ban on beef.
Hypocrisy at its best!
* slow applause *",CAG
Are not the EVMs manipulated here? Rahul pl answer.,CAG
Hitting the thieves is not new in Assam. that is the justice of the people. You the means try to manipulate it.,OAG
Paul Sabin you're a retard ... you share a post and then you like ur,OAG
Make in India has not focused as much as digital India has been forced ...,NAG
The action will be taken more than 40 to 50 will go to Jahanum,CAG
This is a victory for Narendra Modi's leadership: Amit Shah,NAG
Lady has given you the right moment to complete the sale of bcoz,CAG
"Anurag Thakur was not fit to fill the position of BCCI president in the first place. Along with Anurag Thakur, other politicians such as Arun Jaitley, Rajiv Shukla, Farooq Abdullah, sons of Lalu Prasad Yadav and many others should resign their positions. in several State Cricket Boards and leaves the game to be administered by former cricketers and eminent public figures, including judges of the Supreme Court and the Supreme Court.",CAG
Kill all the people Without corruption Pure India is cone,OAG
"Well, that's a parachute skirt for you ... she cleaned the whole place😂🤣🤣",NAG
"Of course, every represetive duty to protect and train their community, especially when minorities such as Christians, Muslims and Hindus dallit the rulers of the top cast and their affiliated groups suffer atrocities, harassment and genocide.",CAG
"We said sir, once I was also a staunch supporter of AAP and AK, but now all my hopes have vanished, because now they are behaving like any other party. You should understand that the people of Delhi gave them such a large majority just because they thought that AAp is not like other parties. They should do an introspection after a big defeat in Punjab and Goa and change their policy form. AK should get rid of idiots like sanjay singh, ashutosh, khetan, pandey since these leaders do not have credibility they can not even win the elections mohalla for their own account. They are the ones that spoil the mind of AK. AK must follow the advice of Kumar Vishwas because he is the only one in this party that is intelligent, sharp, governs everywhere. Even BJP is afraid to point Kumar as they know if he starts talking, nobody has the ability to counteract it.",CAG
The loss of our soldiers is a national loss. The protectors killed the murderers who remained protected. We worried how far the nation would carry such a load of songs without substance.,CAG
"If it is going to be banned, it should also be banned for all other religions.
I have it! It should be the same for all festivals of all religions and also for every day bhajan! Do you agree?",CAG
Why does the patient from the only government hospital have privileges? What do pvt hospital patients do ???????,NAG
Modi Modi Modi India is changing will change to,NAG
"Pakiztan is capable of doing anything bcos that have 56 """,NAG
"It is the best of the best sir, Modi Modi Modi Modi ............",NAG
"The communal sharks are the reason for all this confusion, they are adding salt to the suppurating wounds of the ADMK by using OPS to obtain a control of the TN policy. The people of TN should keep this disruptive community agenda at bay. Or, community harmony will be lost in this very peaceful state of India.",OAG
"You have chinky eyes, nobody will touch you.",OAG
"First perform the autopsy.
They may die because of cross-border fires, but the Indians are afraid to go looking for them because of Paki fire and the animals feast on their flesh ...",CAG
resonating behind the decline of the growth rat is he making garstic changes,CAG
This is exactly the problem. The people of the night have become very aware and give quick solutions to problems of seventy years without taking into account the brutality of their solutions for both civilians and the military. It is no wonder why Kashmir will remain an access point for years to come.,CAG
"Unique tax rate PAN India is defeated. GST will become cumulative tax since Fuel + local body taxes + cess are additional. In general, taxpayers will pay more taxes once GST goes into action

Confused thinking and wrong approach.
It will not be GST nor money receipt, but the additional tax bill will lead to inflation

Col Lamba",CAG
"Thank you
AAP does not need a person like you
Were you against corruption or Congress?
Why do not you do anshan now for Lokpal?",CAG
"Wait 2 years to decide if it is gud or nt

Or you can feel ... that you are the president of the IMF and the world bank ... that support this",CAG
"Do you know what Lokpal was supposed to do? Basically it was planned as a machinery to stop the interruption effectively. Well, when did you last hear about the interruption of the government? Bhai, agar koi sach a lot accha kaam kar raha hai to accept karna hi chahiye na?",CAG
"Hi, I want to know about the RBL bank please tell me if it is ok to keep the stock",NAG
Absolutely correct. It has hit the nail on the head,CAG
Who wants to compete with a design older than our grandparents?,CAG
"Education has become a business, since it belongs to the political clan.
It is the duty of the government to provide education.
If the teachers are less or not interpreters, why did not you show them the door?
This amounts to the negligence of duty of the employers also

So he talks about the realities of the earth and not about philosophy

Col Lamba",NAG
The word secular means non-religious or spiritual and the Indian constitution has adopted this concept for a long time. If the present is secular nobody knows!,CAG
"Markets will collapse in November, wait to buy at lower levels",NAG
U boys should teach their children the importance of the nation along with religion .....,OAG
Do not call it fahad. Call him pig born from the hole sh * t of his mother ...,OAG
As if the UN did not have another job. You will not even listen to this guy.,CAG
"Shahzeb Hassan recalls the 1971 war, when 91,000 dumbs surrendered?",CAG
"you saw it carefully ... it was beef or pork as advised in chapter number 420, verse 420😂😂😂😂",CAG
I'm ashamed to have a motor mouth PM like Fakendra Modi. #feku,OAG
"Now the SECULARS will bark ...
Since the father repudiated, he is not Indian 😂",OAG
"see BOB (please, sir) keep or sell",NAG
"Let's take the BJP files now and designate committees, they would not be of small errors like AAP. I do not tolerate the small, but they can be corrected and are not as severe as the incendiary statement that divides India by several of the so-called leaders of the country's ruling party. Not to mention honesty. If for profits they are willing to undermine the idea of ​​India and unity, for them corruption would be a cake.",CAG
It is the worst speech of the Prime Minister of India in the history of India,OAG
"I am a young person, I am a young person who has been married to you because I am a soldier, I am a soldier, I am a member of the family, I do not care what I do, but I do not think I have lost my love for the country. I am sorry",CAG
"what is the ""F"" ... and he touching his feet ... India is a democratic republic that believes that politicians are servants of ordinary people ... But here ... Really disappointed: /",CAG
"@Nina This is what Mira said: ""It's my choice if I want to be at home, it's someone else's choice if they want to be a hard-working woman."" Feminism is not about man vs. woman, it's about equality. wave of feminism that has arrived, which is about aggression, I feel that it is very destructive, I feel there should be a harmony between the two sexes. ""

What exactly is so offensive about the previous statement? You are making this a problem for women who HAVE to work to support their family financially. She was not criticizing that at all. In fact, nobody does it. We all applaud those women.

You called her an imbecile when you do not even have the basic decency to read about a subject before commenting or you do not even have the intellectual quotient to understand its simple statement.",OAG
"Buy JAYBARMARU (NSE-1708 code) @ 363 410 targets within a month, probably.",NAG
Indianexpress seems to be Anti National and a Pakistani newspaper,CAG
"If that were then your people would never be in power, Hindu does not vote for free food and quot",NAG
"Azam Khan, you should know that your friend from Congress, Mallikarjun Kharge, had referred to the BJP leaders as dogs in LokSabha. Modi did not use such comments at all.",CAG
"When our elected legislators disobey the laws, how will their followers act?",CAG
"Thank you very much for your kindness to update me about it. I wish you knew that I am equally connected to media like you. I want to let you know that you do not come with the arguments of your pork. When some ask why not beef, a group of people would answer why not pork. I hope to be clear to you.",CAG
Go and look for adcom on the web you will find the same phone,NAG
beautiful,NAG
Mr. Jacob seems to be so upset. Look at his face. Hahaha,CAG
There are rumors that the 2000 rupee note could be suspended. What effect would this have on the market?,NAG
I can not believe I have to defend the decision to fight against black money,CAG
Buy companies piramal strong buy tgt is ₹ 3500 😯😯😯😯😯😯😯🍁,NAG
Your opinion about Larsen ... It has gone down a little ... Do you see that it has a good potential to go up?,NAG
Hy is Florida follow me if you want a good friendship with me. I'm making new friends ...,NAG
"Hey, why do not you choose the dog Vijay Singh? So you do not have to worry about any government, since you will not have any",CAG
Fed up of such incidents.,CAG
"Yes, India needs time and a favorable neighbor space. Why the obsession with India's defense is growing disproportionately, all because the bjp government needs true leaders like Mahatma Gandhi to show the way.",NAG
Who is responsible for 104 people died in the Who,CAG
"we use the cyclone for our sail -jimmy (1928-2010) you are a child when you are born ..... Jimmy rests in peace, your game is over",NAG
Soon BJP will lose all elections. India will be peaceful again.,CAG
"AIMIM is nothing to lose in U.P.

But teach a very good lesson to all the SECULAR PARTIES

It's time for Sonia Gandhi to come to Darussalam and settle down
AND INC to eliminate all the DIGI LIKE shit from INC",OAG
Karan Kadam,NAG
Incorrect,OAG
Add,NAG
Bjp. .a chapter of the darkness of our holy land,CAG
Nikhil Kashyap we do not have cowbells moving in the streets 😂😂😂😂😂 do not forget the India known for Taj Mahal that was built by Turks by many builders of Turkish historical heritage in India during the Mughal regime..😂😂😂😂 what do you have build for your country cowbell? and 😂😂😂 ugly 😂😂😂establish for the cult,CAG
"I suggest that you do not respond to anyone who opposes Modi ... you have reached a stage where you will criticize anything you do, I am waiting for the day when modi says that fresh air is good for your health and people will begin to oppose and stop taking fresh air ..",CAG
"When the opposition parties will play their positive role for the welfare of the people and for the improvement of the country; please, leave the selfish politics and unite by Nation; The nation is first",NAG
Rahul needs a long vacation. Will he go with his mother?,NAG
"We should never dream of anything to achieve in the future? we must make smaller objectives according to the circumstances. Once the goal is achieved, we must move forward to the next goal, and so on. How our expectations can change according to life situations. We live in partnership with our family. Our first responsibility / priority is to live happily in the present. Dreams can come and go and can be changed. Your concentration must be on your immediate objective to achieve it. The dream should not be the final goal, but it is illusion. The objective is the situation / present that you face.",NAG
"Indian men do not need to attract a girl, all they have to do is show some money.",CAG
"WITH AN APPROPRIATE EXPLANATION, HOW TO HAVE IN LARGE AMOUNT THE MONEY CASH WHICH CAME TO STORE AT HOME, THE SOURCE, WHY THE SUDDEN SUDDEN OF THE HUGE AND MUCH DISPROPORTION OF INCOME?
If he had EXPLANATION OF VAILD and REASONS NOTHING ON EARTH, THEY WOULD HAVE DETAINED HIM. BUT THIS IS NOT THE CASE HERE that anyone can say with CONFIDENCE! AND THE OPPOSITION / RAHUL MAINTAINS PEOPLE OF MONEY IN CASH BLACK THAT ARE FREE! HAHAHA!",CAG
Hy is Florida follow me if you want a good friendship with me. I'm making new friends ...,NAG
"Not well. That way, one of the parties could obtain authoritarian power.",NAG
"Anna ji, where is lokpal? According to you, now the level of corruption is ZERO and you do not need lokpal. Bas kro Anna ji bahut hogaya, apna health ka khayal rakhna.",CAG
I'm with #Sonu,CAG
"Real, they want to join BJP for MLA and MP",CAG
"So now you will pose a question if someone is practicing their religion. What an irony in fact, Maulana Sahab😃😃😈😈",CAG
Turn off all IIT!,OAG
This type of web streaming quality is not expected from # CNBCTV18 and #BajajAuto both. :-( One of the worst web transmissions.,OAG
Anna does not know anything. He is a bored old man now useless.,OAG
The GST Council has given its formal approval to the 5 GST laws: FM,NAG
If you have someone in your mind as a bheema ... Please mention ... Let me know ...,CAG
the worst is yet to come,CAG
Such a delightful performance Shashi Prabhakaran recalls our trip to Bhubaneswar n visit to this stupa. Kasturi Das thinking about your performance :),NAG
His speeches show that the situation is beyond his control! And he has no idea what move to do now!,CAG
"""I love those who hate""",OAG
I could buy the jus becoz bicycle I saw the launch ... so disappointing,NAG
"And, by the way, to name any Christian country that harms animals?

What kind of retarded logic do you bring?
We basically protect animals and birds because it is all creation of God

It is our responsibility to protect them
And you all just play hypocrisy
But in reality you will not keep a cup of water out of the house so that at least the birds can drink it",CAG
"Mohammad Javeed I totally agree with you, Javeed Bhai ... many people sacrificed their lives to obtain the freedom of our country, if those people had stopped fighting because so many people were dying, we would not be what we are now. These people can also be classified as such, I pay my respects and I hope that no more deaths will occur due to this decision. Your efforts will certainly bear fruit for our future generation without any deviation.",CAG
"The Pakistan Army is a highly professional force and will never disrespect a soldier, even an Indian.",NAG
"Haha, is the top of everything constitution? Yes, ma'am, it's true! Now let's follow the constitution of India, a rule for all? And sperate a set of rules for Muslims who only practice that?",CAG
Rel industries always fall after good results but today was opp.,NAG
Give it time can paralyze its effect again. It requires a sudden movement,CAG
"😽 Bot👷 Powered💂 Por🎃 Ishaq👩 Zada

🏨 Push fast 😽 India TV
♥ c h a υ δ r ψ s 🌹 a ο t τ τ r ♥
🏢 Monday: 1 - May - 2017
🏨 I like Back ♥ India TV
🏥 Comment at 2 minutes late: D 8 sec: v
🏪 Automatic comment by Ishaq Zada
🔎 🔎 Auto-Run.tk 💡",NAG
He is real bjp,NAG
"Only ANSWER these series wisely, as requested🙂

Yes; Kashmir is an integral part of India ... !! 😂😂

Q1: So, why are the people of KASHMIR on the roads?
throwing stones at the cowardly Indian soldiers?

Q2: why riots against india ,,?

Q3: Why these protests?

Q4: why lift and greet PAKISTANI PARCHAM ..?

Q5: Why the slogans of Anti_India like ""India Murdabad"" ,,, ""
Go Indian Dogs Return ""..?

Q6: Why do you consider August 15 as your BLACK DAY ...?
If according to India, Kashmir is COMPREHENSIVE FOR ITS STATE.

---What if--

Balochistan is not an integral part of Pakistan or does not want to agree with Pakistan

So
Q1: why the people of BALOCHISTAN do not come on the roads ..?

Q: 2 Why are not you throwing stones at the Pakistani police or the ARMY ...?

Q3: Why not even peaceful protests before press clubs or media ...?

Q4: Why raise and greet the PAKISTANI FLAG in Balochistan if the Balochs are unpatriotic or are tortured, raped, arrested, etc. by the PAK police or the ARMY ...?

Q5: Why are you celebrating 🎉 August 14 and March 23 very splendidly with your personalized dresses and with your children, Painted Pak PARCHAM on your cheeks and hands ...?

Hi, Indians ...
If you really have disemboweled to respond ...
Then put the answers by their sequence ,,, Except abuse; with acceptable regions.
Like DID I ...
It did not go to any History, to any Event or incident, you simply ignored it.
Waiting......................",CAG
Sonu anti-Muslim You're a fool. Your end is coming. Then you became anti-Muslim. You will lose everything and beg in front of Masjid.,OAG
"Why are they called Maoists, why not vigilantes? It is vigilant only for RSS feeds.",CAG
"Another nail for BJP in eating habits, since all of them BJP do not eat or drink",CAG
"Why is there a separation between church and state if we are a Christian nation?

Why do I have a freedom of religion of this is a Christian nation?

Most of our founding fathers were agnostic if we are going to be technicians.",NAG
How the Pakistani soldier mutilates an Indian BSF Jawan? When entering loc? Do not play the fool of your nation.,NAG
The reactionary elements should throw themselves into the Indian Ocean and restore the academic atmosphere in all the universities. They are not students. They are well-known political goondas that are pleased with all kinds of vices in universities.,OAG
Forget speed internet joi does not work properly ...,OAG
the media should ban the debate on the linking of religions with elections.,NAG
LOL ... !! The thieves appear and disappear during the night. This is called flying for theft!,CAG
Soon Kalbhoshan will become an international certified terrorist. And the whole world will see the ugly face of India as a true terrorist state.,OAG
Is Digvijaya is Indian or Pakistani. Always talk trash,CAG
Why can not our force give all the power to stop this terrorism?,NAG
It may be that China is also involved in terrorism,CAG
"What kind of media are these? First they make headlines of Indian soldiers who are killed by rocket launchers and now they try to mutilate their corpses ... this can happen only if the Pak army crosses the LOC ... by the way, it looks like a # RealSurgicalStrike with evidence in Indian media",OAG
"Tata Motors is in the ascendant cycle with the launch of Tiago and Hexa and the next Nexon and Kite. The after-sales service together with rigorous production quality life cycles will ensure new customers and regular customers. They already have the infrastructure in terms of distributors. You have to find a replacement for the Nano if it is not bringing the moolah. Turning off the Nano brand could be correct from a commercial perspective. Although in reality there is no competition for the Nano in terms of price, I suppose it was built with a utilitarian value rather than an aspirational value VI's to The Tiago. Pixel was a great concept in 2010-11.",NAG
No passenger train is freight train,NAG
I need to make sure that Pak exists only on old maps ... delete Dem ... my dear brother soldiers.,OAG
"KJO was asking for this for a long time, it's a bloody nexus. It is not an industry, it is a set of ""Hindu family businesses"". Totally Feudal.",OAG
"First let him fix the currency crisis! ... After that, we will think in 2022 !!!!",CAG
"disclosure of 500 1000 note can be played 25 lakh crore
Because reuse ruins the money in Congress.",CAG
"It is disgusting, I am Muslim but I have many friends of Another relgn, to express our point of view, it is not necessary to highlight something of a specific topic, it will definitely hurt its followers,",OAG
Will it continue this fall on Sensex and Nifty? And is the right time to buy Good Stocks?,NAG
The action was in line with boosting Iran's defense power and is not in contradiction with the JCPOA (the nuclear agreement) or Resolution 2231: the Minister of Defense of Iran.,NAG
Lolest reveals ... I thought a great motorcycle would come ... it looks like a rat ... there is no comparison with Enfield,CAG
