comment_text,label
Chetan Girase says that you will be able to send fake posts on your blog.,CAG
Maybe you could live in a pod for a night ...,NAG
"If this CM contracts the law, he must be in prison",CAG
"Hey Megha Vishwanath, so accustomed to watching this with only you as the rocking anchor ... I will take the time to love the transition😃",NAG
"Why Gula, family, is not involved",CAG
He is BJP Chamcha. Why does this old tie not agitate 4 Lokpal?,OAG
"ABVP shouting anti-national slogans camouflaging to slander the big institution, and therefore the police, NIA never stops them.
Validated for its seriousness of grandeur.",OAG
Agar Sharukh khan detaches you ki bole am not Hindu but I am troubled by Navratri poojan and Pujan Mandir by loudspeaker ..... tab Sharukh khan desdrohi Hota ... or Aaj Sonu Nigam ko support millet RHA h ... he people ray,OAG
"Tanveer Sameer Obviously, no one likes it, so you can feel lonely when Hindus are beaten every time for their every festival, be it navratri or diwali. I agree nobody should criticize other practices, but that should go both ways, it should not be skewed every time",OAG
a dreamer we are the executor check the past wars,NAG
"Saurabh Shinde, does that mean at least that he should confide in reality?",CAG
Pakistan is a terrorist country that everyone knew then why the All did not unite against him and wiped the name of terrorist.,CAG
Sp tulsian ws the reason for nmdc downmove is there the temptation to detail,NAG
"Nowadays, the problem is that not everyone is singing azan, as it should be. So it seems very irritating. Most Indian maulanas do not know how to sing a perfect azan. Otherwise, it seems very soothing. Like this: 👇

https://youtu.be/LGX6wX2GhcU",OAG
Bad decision ..... it only rules for the poor and reaching people are still rock,CAG
"Sir, the activities of LWE do not relate in any case to Adibasi or SC / ST. Or development. A group of leftist partisans exploit the local inhabitants and a rigorous action against these people is required.",NAG
It is time to denounce aloud this kind of element that threatens humanity.,OAG
she deserves even 2 to live in India .... let our country take her out,NAG
Raj deeply all the old news? .... why did Indian women parliamentarians decide ...?,NAG
"If you do not agree with the translation, you will not be able to send a message.",CAG
"I doubt they are here to announce that they will not launch the Bajaj Dominar, with such a depressing event.",CAG
"99.99% of them are down ...
Dare to say that I'm wrong 😎",OAG
"As an FM, you have all made us unhappy.",OAG
"It's actually a good point. With monumental capital and data in the hands of a few large corporations, they will make Indian small, medium, and large businesses helpless.",NAG
China wants a market to sell its products. Do not buy anything from there.,NAG
"Tamil Nadu in particular has a disproportionate number of illiterate people. What will people do when the opposition party is even worse? Kerala, on the other hand, has changed dramatically. The incidence of corruption is at a minimum now.",CAG
Let mallya in bikini and have a photoshoot calendar ...,NAG
Global IT spending is expected to grow 5% in 2017 and 5.3% in 2018 vs. 2.8% in 2016: NASSCOM,NAG
"Yes wat abt baloch, Sindh, and murders of afghanis and pashtuns? stfu bikhari",CAG
That Jan Lokpal was sent by Kejriwal,CAG
"Wat is the Indian army waiting for ....
I think the orders of the upper level ... lol",NAG
Mam I have 1100 oswal motilal financial @ 508 give me 10 years TGT,NAG
OMG. !! Like. Nobody can nail this dress better than PeeCee ... Absolutely nobody ... U rock .. !!!,NAG
The riots at the BCOZ have no confidence in the police or in our justice system ... Or in jealousy and politics ...,NAG
We will have to pay to shed innocent blood around the world,OAG
"Great PM Ji
We also need
1 simple tax laws
2 full time electricity
3 High Speed ​​Internet
4 Honest Government and Bank Officials",CAG
Why does she scream the man? What with Gospel Gothic Opera?,CAG
Gautam Gambhir said his heart went out to the losing team Sunrisers Hyderabad.,NAG
"Terrorist deserves this, his father proved",CAG
"Thanks to SBS for showing the highlights, all the people happy to see serials",CAG
"Make me prime minister for only three hours ... and I will solve the Pakistan problem for the next 3,000 years without any obstacles.",NAG
"She needs to walk on the roads of India only to walk on the red carpet .. if she gives at least half of that thing sweeping the floor (you name it something you want) to a poor child, he / she will have a dress. on those ppl who waste clothes in the name of fashion",NAG
People who believe that modi is innocent because he got a good throw of the court are the same people who abuse salman and call him a murderer even thought he also got a clean chit,CAG
His total administration of the business mistry ... rather than ... tata. I hope people can understand ...,NAG
"Virat Kohli may be known for his aggressive behavior on the field, but Michael Clarke admires him for the way he is out of it.",NAG
"""There are Rs 400 cr of counterfeit money in India""",NAG
Haha are you the chairman of the public service exam board upsc ??? How do you say she is not fit to be ips?,CAG
Simply dismiss the Minister of the Interior KADI NINDA. The most useless minister after Jaitley.,NAG
Do you think that the fiscal solidity of the economy will be greatly improved if the barriers to the Goods and Services Tax (GST) are resolved?,NAG
The Indian army has killed them ... they are sacrificed ... they do not sleep ... they defend the nation,CAG
You are great sir and your words are also good ....,NAG
Letting go of rockets and Indian army bikers gives these porkies a piece of war they want,NAG
"Work from home without investment

Work in your free time and win without limit

We have offices in every city in India

Check Last Month 42lac Payment

Type JOIN and WhatsApp us on this no. 8698614666",NAG
Does this also include Gandhiji?,NAG
Aiyaz Khan This has nothing to do with the subject.,NAG
India incredible!,NAG
What about those who are stranded in Bihar and Ujjain? How many crores for them ....,NAG
"Yes, it is absolutely true, although some places and people, all concerned in Pakistan, are only the best choice of China for the current economic crisis in Pakistan ......",NAG
"If staying in the country then will know the reality:
http://indianexpress.com/article/india/4-odisha-police-personnel-killed-in-maoist-landmine-blast-4502886/",CAG
"Lols .. and there you go, tweak the video ..
Arvind Kejriwal himself shared this video on Facebook and Twitter.
But you guys, #Pressitute must necessarily create flaws.",OAG
Does congressi challenge the whole nation to do ......... we assure you we will do the worst with u morron congressis,OAG
"Arent they old pathological mentors .. massive power consolidation with naeaz continues, n recent visit of Jindal to nawazs house irked der army on d possibility of discussions back channel",CAG
Wonderful answer from PMMODI. No opposition can stand with him in the intellect.,NAG
"8505050887 # get_immediately_solution_for_your_all_problem_contact_now & whatsapp
Vashikaran, love marriage, love problem, family problem, husband wife problem, business problem, child problem
# solution_with_100% guarantee",NAG
Who is that guy? Never heard his name before.,NAG
Ratan Tata is Baap of all !!! No need to worry about buying on dips.,NAG
No work or desire to improve its constitution. Hence the lost time.,CAG
"he also ridiculed the government center. to be unable to counter Pakistan and bring back our own spy, blame the center for giving Pak special trade positions. Did the Indian Express only see half of the video, including BJP Naamak Chasma Laga Ke Video Dekha?",CAG
"http://m.khaleejtimes.com/region/kuwait/Pakistanis-are-welcome-in-Kuwait,-says-ambassador-

Indians can be fooled easily 😂😂",CAG
These garbage media make it more famous by posting shit news related to it.,OAG
I think DP,NAG
"Ramachandra Guha, the fiery Marxist, took control of BCCI. No wonder Sehwag bowed.",CAG
Surely not a Muslim ban but also a ban on entry of citizens of 5 countries? It is not that I support the ban simply by saying that it is not a religious matter.,NAG
Anuj if R.b.I announces 1℅ reduced rate which will have an impact on mkt,NAG
This old man will be the biggest civilian winner next year for bringing BJP to power.,CAG
You must plead with Trump to do this as a law for Muslims.,CAG
"Shame on you virat and your team.
You should expel BINNY from your team.",OAG
Ministry should reduce spending,CAG
"💥Part Time JOBS
🔰 win every day 500 / -2000 / -
🔰 No registration fees
🔰 No hard work
🔰 Govt. certified company
🔰 if you want to register?

🔰 type ""JOIN"" and
send it to whatsapp

🔰 WhatsApp num:
+919729460094",NAG
"His career is in the decline phase now. In frustration, he talks about this illogical and community thing.",OAG
"Scoundrel
Stupid questions",OAG
"#CurrencyCheck | The Rupee hit $ 68.80 / $ early in the session, currently down from the dollar sale by state-owned banks. Manisha Gupta in conversation with Bhaskar Panda of HDFC Bank",NAG
In the bull market all gathering is just you should buy only fundamental scripts to survive,NAG
Hi Anuj & Sonia please give a view on Hindalco & Jamna Auto please,NAG
"The complete elimination of Naxals & Terrorists is the only way out!
Delaying decisive actions can increase the risk of increased naxal and terrorist attacks and more communities turning terrorists",OAG
Hate it.,OAG
"Love You Sonia, I'm watching CNBC TV 18 only to see you ......",NAG
"Awesome guy analysis. I salute your little brain. Anyway, what do you do by making such a comment?",CAG
"Sonu nigam, you are desperate.",OAG
The type that exceeds you,CAG
And should clean BJP out of government too,CAG
Dhan GuruNanak parent impitoyable,OAG
"Moni Singh If a woman has the choice not to work outside, either. She may decide to work outside or work at home. And how is working at home not a job? And anyway, she spoke only for herself, not for the world. So why is everyone offended? And why is it necessary to have social validations to prove your identity? Do not be a good human being an identity. True equality will come the day the two mothers stay at home and DADS are given the same respect as men and women who work.",CAG
bro my phone has a built-in speedometer,CAG
What about TCI Anuj As you know porinju as he said he has a good amount of participations in pms?,NAG
INDE KEVL NINDA HI KRE GA Ou WO PAK K NAMARD HUME MARTE RHENGE😈😈😈😈😈,CAG
"More lies stories from Indian media. Hahahhaha, just like their surgical strikes never arrived.

Media of India at its lowest.",OAG
Honor Guard will be awarded at Jadhev at DELHI'S Airport,CAG
"It's a pathetic decision, I think the BJP government is acting against the common public. The decisions made by the government must be perfect and it should not boomerang on Govt. First of all BJP Govt first decision on the demonization failed in the collection of black money from the market and even there is a cash crisis on the market. If the BJP government makes such a random decision, then the public will show non-cooperation on each action. Rethinking random decisions in a timely manner.",CAG
"They are not activists or students, they are foreign-funded NGO agents ... who need to put in prison under the NSA ....",OAG
Nobody wants to do anything other than Pakistan's Royega,CAG
Exile up to 208 after touching 225. Where does it go?,NAG
AK creates a ri8 image of BJP and bjp does the opposite by propagating false propaganda against AAP,CAG
How does the Pakistani soldier mutilate an Indian BSF jawan? By entering loc? Do not make the idiot of your nation.,CAG
Do not judge a person by his face but by his character ...,NAG
Who are you ? U. R not in the light of lime .... If the indias destiny service through some of the last 60 years ... why not with RSS ideology .... lets test them too.,NAG
"Shahrukh shaman khan works block for Dr. Mahmoud Baluch today

https://twitter.com/national_baluch/status/859229013813940225

Shame on them that he loves Pakistan",OAG
It sleeps when the congressional government exists and profits from corruption money through multiple scams.,CAG
Great lady always wants to spend time with children and family not with puppies,CAG
"Huzaifa Khan had made note of any crime stop crying wrong, he had been given clean cheat by the country's supreme court and you'd better respect court rulings",NAG
"People love it, that's all that matters",NAG
"Purchased Crompton Greaves CE65 @ 0.9, what is the target I should keep ??",NAG
I took an oath to stop drinking #COKE & # PEPSI #justiceforjallikattu #savejallikattu #banpeta,NAG
"Go on, Mongol shit! $ & * $",OAG
He is really disturbed by the daily cacophony at a time when the sound travels faster ...,OAG
Should buy in wockhard this level because of usfda ??,NAG
Inquiry pe mat jao. Speed ​​competition lagao. Inquiry ki ad at airtel b krra h: P,CAG
Modi why do not you stand in the queue? December 29 begins. Be prepared with your 'achche din in 50 days'.,CAG
The incumbents can survive despite the competition because a large part of India is not banked: Usha Ananthasubramanian,NAG
Maxwell .. if you can not see the developments going on then you should just close,CAG
#ExpressBlog I confess that Hillary Clinton was not the best opponent you could face.,NAG
"I hold the PM in high esteem and I admire her, but I can not forgive her for backtracking on her promises to the armed forces on OROP",NAG
Bolna did not know Hota..Home did not mean anything ... He did something very important for the government.,CAG
"Surbhi Srivastava super idiot as you try hard in everything else, as beauty is not a word to fimiliar for you.",OAG
"It may seem rude to working mothers, but Ms. Kapoor simply says that she is happy that she has the choice to be there for her child every day. She understands that her love for her child is more important than peer pressure at the time to get a job to boost her ego. It can be difficult for middle-class mothers to do the same because they work to supplement their husbands' incomes and provide a decent living for their families and dependents. It is a shame when the wives of wealthy and prosperous men get jobs through the recommendations and support of their husbands, by performing part-time mothering duties. These positions could have been filled by another needy person, a man or a woman, who could help another family overcome their difficulties. Feminism is a joke in such cases.",CAG
But the simple waste of time really takes you more than 3 weeks but the sim is still not activated. . .I can not trust which service you are going to give,OAG
Super pen use out there ... nice writing ..,NAG
BJP does all this to defame AAP more ..... NOTHING ELSE.,OAG
"Do not try the nonsense northi tricks at kerala, 95% of kerala eat beef, the more you push, the more we eat.",OAG
Communists are deshdrohi. Narendra Modi builds the new India.,OAG
correct sir .. backward leader consider the caste backward as their voting bank fixed and by getting an advanced caste vote they will win their election if they raised this point that got to the GATE exam then their policy will be in trouble ... and most of our backward leader are not aware of the door exam .....,CAG
"Top Ten list-traffic, pollution, congestion, development, best roads, real estate, cost of ownership, employable, etc.-will reflect the same city again and again -minimum five -London, New York, Paris, Brussels, tokyo, mumbai, bangkok, singapore, beijing, seoul, etc. - the pollution is the growth index -bye -product..the time zone of the globe pollution",NAG
"Now, you rundian can understand what is a surgical strike 😀😀😀",NAG
Anna is the agent of BJP,OAG
Just dial rallied at the end .. Reason for if rally,NAG
"If necessary, you can find a link between demonitization and strangers not visiting the land too! Keep having fun.",CAG
"Continue to maintain relations with this dictator supporting Dictator Erodgan, and let our jawans martyr daily in Kashmir, Chhatishgarh, Assam and Manipur",NAG
Right,CAG
"First, I want to erase something Rahul Bhardwaj ... Tarek does not speak about Islam ... He is actually talking about the Muslim ruler who reigns over our India.
Maybe they are good or bad.",NAG
It will seriously affect the common man and the decision not thought well,CAG
"How do we know who claims responsibility ??? Do they publish a video or a declaration ??? If they are so friendly with a journalist, is not that a journalist, a terrorist?",CAG
Which makes him dictator and modi no. Have you been to Turkey or met with Turkish,NAG
"Central Government Act
Article 48 of the Constitution of India 1949

48. Organization of Agriculture and Livestock The State strives to organize agriculture and animal husbandry according to modern and scientific methods and in particular takes measures to preserve and improve the breeds and to prohibit slaughter of cows and calves and others and draft cattle.

If someone can not respect the law of this land is free to get lost from this soil. Without wanting to offend you.",NAG
"If Dalits do not grow science in India, then there could be total choas and illogical things that will come up .. like black vs white, women vs. men, short or big .. eventually will lead to Delhi Sultnate back in power to repeat the whole story again.",CAG
Jikku Abraham are there jobs without jobs and worse situation of farmers,NAG
Cyrus turned out to be no Rattan Tata as a market insurer,NAG
"Politicians stop talking and quarreling
Make an action show to prove your lyrics",OAG
Pot calling the black kettle!,CAG
Dumb. If we have the presidential form of government Modiji will be the president. So what will your party do?,OAG
He is an expert in bluffing. Destroys the Indian economy and the slave of Modi.,OAG
#paidmedia #presstitute,CAG
"Why wait until March 11, why not name leaders through news agents, why waste crores by voting.",CAG
"Please do not make money for Olympic medals. Please, half of the Indian soldiers and his family. A deth soldier for 10 lakes, but Olympic medals for the 5th 10 cr. Please change your mind. I'm sorry for any hot party.",NAG
It's a stupid thing to see everything in a common angle.,NAG
Aabharan Hemanth that's why gusts and surya kiran were just taking off: p,NAG
"Scientific reason that for many years this new ABP gives OPINION OPINION in favor of BJP just before the election which gives positive waves in favor of the BJP.
Why the editor of ABP has been doing this for many years.",NAG
"Why does he have no grudge against others, like V K Singh, Kiran Bedi?",CAG
"Think of people, they will hold your neck. U Bhagode now blame the government",OAG
Good news. His attitude is only there to oppose the policies of this government. especially from BJP Govt. regardless of any kind.,NAG
"No, they hate everything else about them.",CAG
Should we buy owl around 8880 with sl. From 8820,OAG
Have tolerance and listen to others too. I have a lot of stories from people from such organizations,CAG
I love you,NAG
Hi to her.,NAG
"At this moment where steel. Is in landfills. ....
no man can help. ?",NAG
"People can stand for the darshan of God in four o'clock, why can not we represent our India, my country is in charge ... Plz cooperate.",CAG
It's just theory. The restaurant will certainly be charged. It should be completely deleted. As wish k tip tip is there ..,NAG
"You can not survive in politics, even for a day. Politics is not child's play, especially in India. We must play a little dirty.",CAG
She had the courage to speak only of the truth. Karan a look.,NAG
He is an accused not a criminal. He is still very innocent like all of us.,CAG
Mr. U r d Best PM of our India,NAG
"Understand that nothing is free, it is the money of your taxes. If you get a grant for something, you get a stick on other things.",NAG
Not even 0.5% of the population has black money as cash ... this is just a advertising campign with people hard earned money ... making no value to the motto .... who knows what that the next government will do,NAG
Will equal the prices of other operators and offer 20% more data: Mukesh Ambani,NAG
"Mr. Ashish of #knowyourcompany, teaching this type of guy, how did he talk to MD about specialty restaurants.
Just to mention about the service charge problem if the hotel committee's review was arrogant, then just watch the episode one more time to see what you did there.
You're nothing compared to him, these things do not look good on TV, we did not turn on to see your arrogance.",NAG
"The most absurd way to implement the system, the second most populous country in the world, how does the government approach the call for tenders? Are banks and post offices enough to trade for each Indian? # Marketingmanmodi # nobrains",CAG
Have control of your language .Mr. Mohammed. Do you vomit venom?,OAG
"the idiot addresses his party leaders and gives a lecture but will not face the opposition or the court and will not answer. He's just complaining about the past instead of talking about the current problems he's causing and his stupidity that hurts the locals while enriching his friends. this joker turns the economy into a lottery game. He wants to beg the nation by making everyone a debtor controlled by the system. my India is doomed, many bhakts will fall for this tragedy.",CAG
"Dear Anna, you have already given the biggest gift in the form of AK to this country ... now again you started brewing the show ... Pls save us all by disappearing somewhere ...",CAG
Kinder joy chocolate I know but I do not know who is another chocolate guy and why a newspaper like the Indian who covers it ... Must be paid newz ...,CAG
I have not been able to do anything ... At least I must say that I am a key person ... I have a lot of talk LG!,NAG
"🔥 NICE📠 PHOTO😋

TE TEAM BOT GANGSTER 🎭
Personal comment site: pythons.ml",NAG
"By the way, where is Lokpal .. Mr. Anna ..?",CAG
Hi sonia and prashant ... please give your opinion on astute on january expiry views .... watch Prashant recalls udayan with sonia ...,NAG
"He is prime minister of the BJP, the post of PM for India is still vacant !! 90% of his speech is to say how badly the convention is known to all.",CAG
"It's quite natural for politicians because people are responsible for assuring them that they are not going to change. How many politicians are kept out of the dispute? Unless people are changed, the system will only like them",CAG
without taking the army any vehicle from the bank would be booty by Arabs Arabs attacking busy Kashmir,CAG
What took them so long? It is likely that the bill now contains provisions that protect them indirectly / inginently ...,CAG
"Please please please .... I need huge amounts to survive .... Please help me 4,00,000 ...",NAG
"I have rarely seen him comment on buying or selling. Most of the time, it simply explains what happened or what is likely to happen with simple words. It's either his own judgment or the observation of an expert. The guy has a gab gift.",NAG
"Konno Ternus bla, bla, should they not know.",OAG
"WOMEN IN INDIA ... React!

1- buy a small plastic whistle, hang it around your neck, any man rubbing against you, whistle loudly and point at him ... create a strong level of shame!

2- Buy a red spray paint, paint the man in red ... more shame is impossible .. Or use the pepper spray .... more effect ...

3- use a piece of stick under the arm, with a small needle on one side .. any guy behind you when too close is bitten.

4- dress well, ten women take the same bus to different bus stations ... men start to move ... react at the same time ... do this with a cell phone camera ... send it movie at TV stations ....

Their shame is your survival .... make men aware that it will be a reaction ....

REACT REACT REACT ......

of a man in BRAZIL ...",NAG
What disease doctor sahab?,CAG
"After these two weapons, three M777 rifles will arrive in India in September 2018 and will be used for training.",NAG
"PURCHASED IDFC CE60 @ 0.45 and IDFC BANK CE65 @ 0.8, HOLD or SELL?",NAG
"From civil to defense, everything is Hindu. What is the RSS bike ??",NAG
Really pathetic.,OAG
Please tell me some IDAG Multibagger names for long term,NAG
What would happen to FTIL investors? Has he been found guilty?,NAG
AWESOME,NAG
You still look confused about what got you out of the government ... Was it Anna Hazare / was it Modi vague / was it your own bad behavior / your torpor / your disability / your daily news of your life? arrogance and anger OR all above together? ??,CAG
"This is the only reason to travel from Pollachi to Coimbatore, I only take the government. Bus. Pvt. Drivers are a threat to both wheels.",NAG
Its designer must have serious convincing skills to make him wear something so weird.,NAG
"💢 Bot User 💢 Haris Rajput 💢

♥ PYTHON ♥ BOT ♥ TEAM ♥

♪ ---- »TAYYAB.GA« ---- ♪

♥ ♡ o. BOT OWNER 💢 TAYYAB KHAN 💢",NAG
Jio has changed the way we Google. Thanks to jio,NAG
"take care of tonia, you do not look well
please do the necessary ....",NAG
"If the cow is our mother, what will happen to our human mother? Should we simply take the goods of our human mother by force when she is old and expel him from the house?",CAG
"All this is good, but as a PM what did he do?
1. Travel abroad
2. Campaign / Electoral Rally (remember that about 2 dozen ministers were in UP, were they elected for this)
3. Implement UPA schemes that he unapologetically opposed
Can anyone talk about it?
At the UPA, if a member had a criminal record, there would be a big debate on the TRP in shameless media, now anyone dares to talk about Amit Shah
This explains why Indian media is the second most corrupt in the world and India has fallen in the rating of corruption in 2016
God bless India if God exists",NAG
China fills the void created by the Obama administration: Sorrell,NAG
They were killed by their own troops to defame Pakistan ... Because Pakistan denies such an attack,OAG
"The story of online life is a revelation, eay internet technology is changing business ... gr8t",NAG
"He had his time, he did what he can! We are a billion strong do not tell me we can not find a better one to take his place !!",NAG
so he joined bjp,NAG
"Syed Wajid Ali Shah, you will not know what is quite natural because we only know the Muslims of Kashmir. You do not know either Syrian Muslims, Baluchi Muslims, Sindh Muslims or the millions of other Muslims who are killed by your own Muslims, whether by terrorists or by various tribal groups of Muslim fighters ...",NAG
"mnrega -35, 000 crores bananas are sanctioned by the center, make sure all the bananas reach.",NAG
"RBI tightens the hedging rules for FII on the currency market. More: http://bit.ly/1cs6uOo

Here's another measure of RBI to save the Rupee from mess. Do you think this movement will work wonders?",NAG
Manipur lady come to Kerala why not she welcomed by the politicians here,CAG
This Lady does not get the notion of manufacturing cost logically ...,NAG
"Few promises of modi in 2012.
USA $ to 35 rupees. Huwa k nai.
Wadra will have to book?
The tax rate will be low?
GDP @ 8%?
No terrorism from Pakistan?
1 crore job per year?",CAG
Sunrisers fans control the first round of eight cents at the end of the eight-day match against Railways.,NAG
"Gujarat only state in our country to promote dynamism ??? No matter how proficient in English, mastery of policies is necessary",NAG
Not.,NAG
"The strike demanded on the Aakaas Vaampanthi of these naxalites. that is, CPM and its allies. Only then will this problem be solved. Otherwise, they will continue to produce traitors like Khalid Umer and Kanahyas!",CAG
Or buy this bike and go directly to the cemetery. This is the message,OAG
"You can do the analysis, be very happy to win 81 seats BJP but WINNING IS WINNING !! ... ""Ask any runner, any real runner, no matter if you win an inch or a mile.",OAG
Syed Shanam Haider je loge cyber FIR sapin,CAG
drama,OAG
"Napakis are jannat experts in jahannum

Eg Afghanistan, Baluchistan, Pok and Kashmir",OAG
Rajdeep-MONARCHY ... you can stop me ... you can not block me .... read my comment in cnbc,NAG
"I'm not with you, im against you",OAG
"Some people live only to criticize. It is our mistake that we have not accepted cashless transactions in the last two years, when we have been given all the facilities to do so. If we do not take a radical step today, we will never learn because we do not bother as long as we get our food and jobs. So Modiji, you lead. We have no right to complain but to shut up and follow. Today, you gave the example of India to Venezuela, to Australia and to many more to come. Hoping for a happy new year. A different new year ..",CAG
"A group of ningompoops calling themselves a court.

Shame on you",OAG
The oil company should occupy the entire fuel pump,OAG
Muslims living in India are totally different from Muslims who live in other parts of the world .. !! They are more sensitive and educated .. !!! But such a decision of the old man allows others to think how the Indian reacts to terrorism,CAG
@yasir you can be as thought of school as you won 1971 what ... I'm not surprised ... With your knowledge :),CAG
Indian Express is .......... it must be ........,CAG
Can Native Americans work with the environment and pay compared to their Indian or foreign counterpart?,NAG
First doggy finish. Then attack Pakistan. Dogy is more dangerous than Pakistan,OAG
"Sensex would affect 22,000 people.

In our opinion, we are on the brink of a global meltdown and there will be a cyclical recession in the 2016-2018 period.

Global events that will exacerbate the recession:

- The IMF's foreign exchange reserve basket adds the Chinese yuan to its Forex basket, reducing the contribution of the euro to this basket by 7% +
- The euro will depreciate considerably
- BREXIT - British voters will vote for Britain to leave the EU
- The American elections and its uncertainty.
- Crude oil glut
- China Debt conversion into shares
- Shemitah year of 2016

A major global sale should have taken place on October 2, 2016 but as it is a Sunday October 3, 2016, which is a Monday, we will see a global sale and the global markets will correct more than 8% +

Targets in the range 2016-2018
(All prices are in Rupees

Sensex: 18000-19000
Nifty: 6200-6400
Bank Nifty: 8500-9000
ICICI Bank: 110-120
SBI: 95-105

Google ""Shemitah Year 2016"" we are heading for the biggest blobal recession yet.
You have the opportunity to become rich or become poor.

Sit on the money buy nothing for the moment.
Until we reach the above goals, you should sit on the money.

Welcome to the 2016 Shemitah Year.
Either you become rich or you become extremely poor, the choice is yours, the market has already fallen so much from 2014 that all gains have been erased and we are now in negative.",NAG
Mayawati so-called dalit crorepati woman can not say a letter without reading paper Sher should have declared a poor Dalit woman for CM post ..,OAG
"Pak's army broke into Indian terrirtory, killed Randian soldiers, laughed at cups of tea with biscuits, mutilated their bodies and returned to their barracks, now tell me while all this was happening what they were doing. Monday border forces looking at mia khalifa and sunny Leone? 😂",OAG
it is the position of law and order in kalkatta,NAG
"terrible rule. Some people have a passion for cars. The car companies would suffer. Instead, why not replace rickshaws with electric Tata Nanos to reduce pollution.",OAG
Rest assured that no one is targeting you. You are going down under the weight of your illegal assets.,CAG
Those who do not believe ... they are all scammers ... and those who believe ... can make changes ...,CAG
Beautiful rhythmic dance Odissi. Like.,NAG
"Today, I get up at 3:00 am after hearing Sonu Nigam's song. He banned it too. He disturbed me while I slept deeply.",OAG
"Have you read the article, it is said that because of the commission to pay the impact will be on the railways ..which called in 16 years.and u without understanding began to display hatred towards the central government, suresh prabhu .. ..I come from your hatred and your common state of mind ... grandis ... great time",CAG
"Indian Express is a crying baby ... They can to some extent oppose BJP ... According to them, BJP and Hindutvya have all the problems ... But the propaganda media like that, more people are heading towards bjp",CAG
William Machado Azam Khan and owaisi said that Modi and all his caste is Dog ...,OAG
"Of course, but dey should first get a decent investment.",NAG
"Why is the volume so low ... not just today, it's always the same. Whereas, live programs on other channels have a good audio level. Pls addresses the problem.",OAG
"Cow in Hinduism:

Eat beef (Mata cow) allowed in Hinduism.
The Rigveda (10/8/13) states: ""On the occasion of the marriage of a girl, oxen and cows are slaughtered.
Rigveda (6/17/1) states that ""Indra used to eat the meat of the cow, the calf, the horse and the buffalo.""
Manusmriti (chapter 5 / verse 30) says: ""He is not guilty of eating meat of edible animals, for Brahma has created both eaters and edibles.""
Maharishi Yagyavalkya says in Shatpath Brahmin (3/1/2/21): ""I eat beef because it is very sweet and delicious.""
Apastamb Grihsutram (1/3/10) says, ""The cow should be slaughtered on the arrival of a guest, on the occasion of 'Shraddha' ancestors and on the occasion of a wedding.""
Vashistha Dharmasutra (11/34) writes: ""If a Brahman refuses to eat the meat offered to him on the occasion of 'Shraddha' or worship, he goes to hell.",NAG
"Try to stop eating beef in Kerala (Somalia), well keep trying.
Somalis will stuff beef into your mouth and expel you.",CAG
She deserves punishment so she can remain silent,OAG
"Just because, he is not going to make butter for the vote bank as other politicians have done. He is Hindu by religion and leave it, what is called Maulvi do Hindu pooja? No, so do not say things you do not follow yourself.",CAG
"if sc st bc mbc has the right to make reservations, then Muslims also have the right to make a separate reservation since the social status of Muslims is lower than that of bc and mbc. if reservation is not required, give free and equal education to the entire community",OAG
Go forward,NAG
If you do not want to pay. The government should look after its own affairs.,NAG
Hmmmm I think that Cnbctv18 feast 8700 put 1 to 137,NAG
"India is a false, fragile and unnatural union built by the British to control the poor masses. it has become a monster for minorities and neighbors, nearly 40% of Indian land is directly under the control of the Indian army who commit serious human rights violations under AFSPA, Kashmiris hate the India for brutal illegal occupation of their lands. the elite do not want to liberate Kashmir for its political sheaths, India is the only country that is led by extremists other than Israel.",OAG
I would appreciate justin beiber today rather than this performance,CAG
"""Ladies and gentlemen, family and friends, we are gathered here today to witness and celebrate the union of ------------- and _______________________________ in marriage. With love and commitment, they have decided to live together as husband and wife ....................................

cnbc tv 18 is the, above the proof is good? ... for the wedding ceremony",CAG
India is going to have a surgical strike in the media. And the ppl will sing modi modi bjp elections in West Bengal,CAG
"Wow .. !! Now, it's time for Assam to face the wrath of the cow's watchers..sounds great .. !! So here, to spread hatred between communities just for the sake of cows ..!",CAG
I pity IE's desperation to simply slander Modi and now Yogi at all costs.,CAG
"Hey listen this holiday is the only party where every person has the right to say their words. This is not the BJP or the congress where if someone comments against his leader through the party ..... 🌹🌹🌹🌹🌹
Another thing that the brother connects yourself is that you are changing hands, that you are changing your lifestyle. Now, EVM, not even a single statement or a press conference by an EC official is released until the date that shows something is happening ....... 🙏🏻🙏🏻🌹🌹",CAG
"😂😁🤗 Reporter: Mr. Naidu. Wat is our growth ..
Mr. NAIDU answer: wat I say is
Dat predicts growth of 20 to 30 percent of GDP.
Next 20 years ..
A joke",NAG
"""We are looking at the evidence produced by the IOs to make a final decision,"" Indian Secretary General Chhedi Lal Gupta told the committee.",NAG
Maya only advertising,OAG
"Sad disappearance of jayalalitha..she ruled the power tamilnadu.woman, strength, lioness ... that her soul rests in peace .. long life tamilnadu ..",NAG
S & P has a great fence at 2260 nifty levels has a barrier at 8800,NAG
"Anna Hazare said she came here to help Kejriwal jee, Manish Sisodia, Kiran Bedi, Prashant Bhushan etc. got the name of your name and you will be able to login as soon as possible. But I do not know how to do it, but with the help of that I do not know what you are saying but I do not know how much you have learned. Natak chodiye. Janta knows they are RSS. If you want to vote for the BJP, you have decided to go ahead with the elections, and if Kejriwal does not want to go anywhere, then you have the right to ask him.",CAG
